LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Power Difference
1512.972046,7.678398132,1351.561187,208.9172974,-161.410859
1491.698975,7.89579916,1470.901705,217.2373962,-20.79726986
2004.44104,8.964849472,2121.355873,221.3515015,116.9148333
1581.483032,8.083142281,1577.962305,219.8023987,-3.520727546
1431.620972,7.799798965,1417.519324,214.5469971,-14.10164773
1523.792969,7.978303909,1517.596799,216.9134064,-6.196169808
1693.270996,8.155491829,1620.257833,215.3661041,-73.01316337
1775.037964,8.248645782,1675.437185,211.0007935,-99.60077869
1875.410034,8.495847702,1825.433662,210.1282959,-49.9763721
1558.057983,7.96182394,1508.211169,208.8327026,-49.84681395
1811.088989,8.35203743,1737.573598,204.2586975,-73.51539143
1686.125977,8.135239601,1608.367728,198.5278015,-77.75824855
2362.262939,9.599003792,2516.478296,198.7720032,154.2153564
2000.86499,8.982050896,2132.426304,197.4006958,131.5613133
1169.964966,7.2846632,1149.461729,189.5783997,-20.50323672
1309.223999,7.521474838,1269.040544,182.8565979,-40.18345461
759.0145264,6.215313911,699.0669586,186.8215027,-59.94756781
498.1903076,5.501014233,469.2917094,195.8029938,-28.89859822
332.4820862,5.106607914,362.6279759,195.1764069,30.14588971
253.5845032,4.649808884,254.4003993,191.6334991,0.815896166
180.4122925,4.374350071,195.8669199,206.2425995,15.45462744
258.3656921,4.833168983,296.0476529,196.2194977,37.68196079
133.0052948,4.907478809,313.5912843,187.0084991,180.5859895
0,2.888112068,0,0,0
0,2.386636019,0,139.2751007,0
0,2.476815939,0,153.8556061,0
0,1.77384305,0,144.0395966,0
0,2.48486495,0,142.8634033,0
0,2.764512062,0,133.9111023,0
0,2.5070889,0,103.2738037,0
0,3.441704035,45.74272546,79.09410858,45.74272546
0,2.484878063,0,106.4503021,0
0,2.436743021,0,102.7186966,0
0,2.359375954,0,107.3701019,0
0,3.021173,16.71339969,94.58883667,16.71339969
0,3.395319939,41.15246635,97.73842621,41.15246635
0,3.413508892,42.91145285,101.6998978,42.91145285
0,5.160031796,376.3091657,81.87310028,376.3091657
0,5.161472797,376.6813732,62.48146057,376.6813732
0,5.414981842,444.8721366,61.62747955,444.8721366
0,6.778621197,919.3695705,67.9675827,919.3695705
0,4.436894894,208.7606108,0,208.7606108
210.7194977,5.013915062,339.4254412,50.42341995,128.7059435
338.6500854,5.274309158,406.3577312,47.2641716,67.70764578
518.5518188,5.915596962,596.8819872,43.18653107,78.33016839
504.067688,5.858211994,578.1937936,42.6594696,74.12610563
446.7330017,5.650877953,513.468126,52.86571121,66.73512433
705.7045288,6.349774837,748.4708008,53.7215004,42.76627202
795.3168945,6.636434078,860.4009723,53.08805084,65.08407778
1012.676025,7.010248184,1020.608833,52.78892899,7.932807194
1240.823975,7.559226036,1288.599129,55.33359909,47.7751543
1282.074951,7.404004097,1208.758132,51.70399094,-73.31681872
941.5869141,6.80051899,928.6616421,53.39633179,-12.92527197
590.8366699,5.82537508,567.653659,45.68770981,-23.18301091
650.5629272,6.080101967,651.3438616,45.51879883,0.780934342
871.5112305,6.582440853,838.6177863,40.36516953,-32.89344415
914.1212158,6.643204212,863.1557364,46.86555862,-50.96547946
835.84198,6.345364094,746.8192169,38.58917999,-89.02276313
624.9906006,6.042553902,638.4379438,48.70145035,13.44734325
591.9558716,5.757640839,546.2595924,41.20378113,-45.69627917
509.3490906,5.694249153,526.6539705,46.98265076,17.30487987
1190.81604,7.068666935,1047.201966,33.49834061,-143.6140745
963.7324829,6.641551018,862.482569,33.8251915,-101.2499139
980.9760742,6.690164089,882.4084228,27.36738968,-98.56765137
777.8479004,6.36333704,753.5623423,29.67544937,-24.2855581
980.223877,6.827414036,940.1524784,40.88489151,-40.07139854
962.4301758,6.71631813,893.2415095,41.12696838,-69.18866628
462.7698975,5.415152073,444.919796,41.6153717,-17.85010144
1139.240967,6.953413963,995.1545635,35.44075012,-144.0864033
1418.631958,7.42373991,1218.765432,36.21514893,-199.8665257
1716.139038,8.381437302,1755.404476,39.72340012,39.26543797
1312.791016,7.493074894,1254.389015,46.13137817,-58.4020004
1222.020996,7.380391121,1196.860929,45.09289932,-25.16006731
703.7221069,6.244694233,709.6956846,42.08800888,5.973577699
470.8012085,5.493409157,467.1059234,33.02647018,-3.695285131
387.34021,5.124141216,367.0928112,30.50971031,-20.24739875
402.4747925,5.285066128,409.242485,27.65151978,6.76769256
460.2911987,5.539794922,480.5208029,28.00427055,20.22960417
619.8723755,6.015673161,629.2911153,25.7741394,9.41873978
470.2001038,5.59703207,497.3508864,23.50094986,27.15078259
691.0140991,6.277314186,721.6050696,23.72624969,30.5909705
826.9951782,6.49335289,803.3932558,20.42690086,-23.60192244
892.4243774,6.786591053,922.7448934,25.21842003,30.32051595
907.1884155,6.764401913,913.3662189,30.23693085,6.177803382
545.2653198,5.724936962,536.095229,29.67219925,-9.170090787
688.8358154,6.238166809,707.326293,30.00231934,18.49047755
591.9088745,5.945401192,606.7245764,29.64308929,14.81570185
660.6942749,6.17223978,683.651641,30.39785957,22.95736605
747.4074707,6.351617813,749.1615205,30.28310966,1.754049824
1174.243042,7.168983936,1093.909493,18.97281075,-80.33354941
873.4810181,6.629221916,857.4721041,17.22633934,-16.00891397
845.2050171,6.55459404,827.511985,12.58047009,-17.69303213
837.0637207,6.395040989,765.5427556,9.429060936,-71.52096513
949.4943237,6.797101021,927.2075123,4.961769104,-22.28681142
1045.36499,6.920464993,980.5831564,358.1897888,-64.78183386
791.0836182,6.278329849,721.977722,351.8651123,-69.10589621
994.7495728,6.682812214,879.3775226,2.56614089,-115.3720501
933.4232178,6.721062183,895.2150304,7.876725197,-38.20818738
1049.432983,7.131796837,1076.439327,14.10332012,27.00634376
671.7241211,6.148598194,675.2752484,20.33539009,3.551127274
966.8311768,6.896099091,969.8939666,21.0418396,3.062789817
982.2590942,6.926294804,983.1515252,22.93596077,0.892430997
825.6619263,6.567954063,832.8293134,33.37145996,7.167387137
723.1392212,6.398931026,767.0202867,32.30049896,43.88106552
418.6412048,5.446605206,453.7702746,30.16810989,35.12906979
327.2762146,5.108693123,363.1576895,27.08235931,35.88147493
388.316803,5.232514858,395.2422704,22.60456085,6.925467457
167.2218018,4.243929863,169.6759343,30.59626007,2.454132559
137.2467957,4.137093067,148.8807431,32.78860855,11.63394749
130.7671051,4.160939217,153.4730055,30.18254089,22.70590039
117.8118973,4.124106884,146.3914796,31.8532505,28.57958235
111.3429031,4.126059055,146.7651643,26.32125092,35.42226112
114.2955017,4.204703808,161.9741682,25.67859077,47.6786665
143.7870941,4.355268002,191.9770866,27.08256912,48.18999252
88.93582916,3.952167034,118.99911,36.21786118,30.0632808
183.6699982,4.434104919,208.1806792,29.74682045,24.51068103
82.14437866,3.678040981,74.47647719,25.84374046,-7.667901476
139.9472046,4.063600063,134.8987308,21.24472046,-5.048473812
434.5010986,5.488460064,465.6863498,17.45406914,31.18525114
474.0610962,5.625834942,505.9375911,12.99639034,31.87649493
415.1499939,5.394489765,439.1538423,12.51430988,24.00384842
435.0263977,5.4572649,456.7899831,12.40832996,21.76358536
402.3875122,5.450904846,454.9870522,15.87475014,52.59954001
257.2170105,4.76416111,280.1054557,9.024561882,22.88844515
137.417099,4.101181984,142.0168107,7.712677002,4.599711669
102.3587036,3.941123009,116.9729377,7.581837177,14.61423407
92.7376709,3.87789607,105.7487951,11.42055988,13.0111242
78.11549377,3.836927891,98.81755605,29.3313694,20.70206228
110.3116989,4.130588055,147.6328107,25.04413033,37.32111178
102.552803,4.081981182,138.371917,24.68565941,35.81911398
77.85061646,3.839956999,99.32084475,24.07126999,21.4702283
81.45278168,3.975877047,123.4149463,23.42119026,41.96216462
66.64151001,3.820688963,96.14447672,39.26622009,29.50296672
90.01490784,3.98053503,124.2930366,52.09212112,34.2781288
112.0342026,4.142834187,149.9838297,52.06705093,37.94962717
82.11415863,3.929188967,114.8054178,52.53002167,32.69125918
13.93430996,3.227394104,27.41325761,62.52310944,13.47894765
0,2.693974972,0,63.97663116,0
0,3.76078701,86.64893432,72.28019714,86.64893432
55.44535065,3.734816074,82.71048743,69.53996277,27.26513679
22.78053093,3.310203075,33.62457425,74.86411285,10.84404332
4.355070114,2.853812933,0,85.75393677,-4.355070114
0,2.664561987,0,84.46118164,0
0,3.140161991,22.05681442,92.12463379,22.05681442
0,2.632610083,0,101.8510971,0
0,1.738193035,0,99.7596817,0
0,1.935835004,0,75.03088379,0
0,1.757176995,0,73.65454865,0
0,1.542072058,0,65.50054169,0
0,1.623093009,0,53.91765976,0
0,2.062084913,0,44.93912125,0
0,2.059083939,0,40.33227158,0
0,2.153846025,0,36.03804016,0
0,2.047363997,0,56.5520401,0
0,1.635233045,0,65.39498138,0
0,0.838681579,0,64.3360672,0
0,1.287089944,0,30.20119095,0
0,1.370728016,0,24.33827972,0
0,2.464360952,0,307.5815125,0
0,3.067440033,18.5219337,308.2029114,18.5219337
0,2.977355957,0,307.5805969,0
0,2.896075964,0,313.1120911,0
0,2.201855898,0,338.1872864,0
0,3.418040991,43.35797331,308.2749023,43.35797331
0,3.209656954,26.22550558,296.4602051,26.22550558
0,3.092607975,19.64955416,302.644989,19.64955416
0,2.95758605,0,306.2347107,0
0,3.802710056,93.23419656,302.2344971,93.23419656
0,2.681519032,0,300.1575012,0
0,2.174657106,0,308.3120117,0
0,2.12748909,0,285.7166138,0
0,1.911278009,0,263.1394043,0
0,1.717532039,0,250.1069031,0
0,1.953783989,0,235.3231049,0
0,2.104336023,0,231.5205994,0
0,2.173634052,0,261.1196899,0
0,1.786031008,0,250.3791046,0
0,1.511755943,0,283.2633972,0
0,1.59967804,0,323.84729,0
0,1.383831024,0,311.7663879,0
0,1.28223002,0,289.660614,0
0,1.768030047,0,253.3930969,0
0,1.630704045,0,238.4373932,0
0,1.433897018,0,234.3511963,0
0,1.669222951,0,247.1123962,0
0,1.545390964,0,236.2960968,0
0,1.981886983,0,235.3430939,0
0,2.633574963,0,236.8869019,0
0,2.414356947,0,229.2657928,0
0,2.152529955,0,242.2501984,0
0,2.120126009,0,234.2127991,0
0,2.23940897,0,236.4194946,0
0,2.801307917,0,243.9626007,0
0,3.201854944,25.7189917,241.4969025,25.7189917
0,2.875705957,0,236.6499023,0
0,2.854813099,0,231.9618073,0
0,2.863102913,0,214.8110046,0
0,2.499380112,0,203.1401978,0
0,2.928209066,0,208.8934021,0
0,2.825680017,0,222.7451019,0
0,2.271142006,0,225.7310944,0
0,2.446209908,0,231.9817047,0
0,2.877877951,0,224.1681976,0
0,2.957370043,0,208.3934021,0
0,3.568568945,60.05585785,208.1672058,60.05585785
0,2.449913979,0,224.892395,0
0,1.791203976,0,243.6520996,0
0,1.930189967,0,252.5655975,0
0,1.660967946,0,233.1425934,0
0,2.148116112,0,257.0335999,0
0,2.624979019,0,258.8557129,0
0,2.289019108,0,253.5534973,0
0,2.671096087,0,253.2687988,0
0,2.723583937,0,245.9183044,0
0,2.813057899,0,244.0549927,0
0,2.679502964,0,251.0276031,0
0,2.554055929,0,241.9400024,0
0,2.330497026,0,238.5106049,0
0,1.548683047,0,209.9880066,0
0,1.566717982,0,188.5220947,0
0,2.107630014,0,197.4953003,0
0,1.79004705,0,185.6945038,0
0,1.783530951,0,205.5852966,0
0,1.452373028,0,231.9136047,0
0,2.141073942,0,221.9756012,0
0,2.596193075,0,227.854599,0
0,2.092180014,0,212.6759033,0
0,1.928406954,0,186.9420013,0
0,1.896306992,0,207.5079041,0
0,1.386492014,0,227.8764954,0
0,1.383507013,0,243.2460938,0
0,1.208117008,0,226.5276031,0
0,1.212676048,0,232.8432007,0
0,1.216743946,0,275.9594116,0
0,0.858171403,0,258.8037109,0
0,0.528895795,0,215.6981049,0
0,0.724772871,0,216.8983002,0
0,1.208716989,0,269.7489014,0
0,0.680991471,0,249.2165985,0
0,1.802721024,0,183.5424957,0
0,1.805271029,0,170.5200958,0
0,0.772655725,0,140.0912933,0
0,0.677660882,0,313.6976013,0
0,0.850723088,0,259.1706848,0
0,0.778628528,0,265.1947937,0
0,0.66154331,0,239.1564026,0
0,0.662026227,0,246.4013062,0
0,0.736934721,0,215.3847961,0
0,0.370373189,0,238.1040955,0
0,0.665686607,0,257.1151123,0
0,0.460825413,0,73.79194641,0
0,0.943695188,0,34.12083817,0
0,0.963562727,0,333.9639893,0
0,1.55261898,0,277.8475952,0
0,2.17685008,0,267.066803,0
0,1.629364967,0,238.489502,0
0,0.813819528,0,90.45394897,0
0,0.5694592,0,63.36355972,0
0,0.97145462,0,218.2781982,0
0,0.521273315,0,129.1246948,0
0,0.338039011,0,107.9205017,0
0,0.53250438,0,127.8466034,0
0,0.552247524,0,128.9541931,0
0,1.139093041,0,143.7068939,0
0,2.34425211,0,134.9770966,0
0,3.646318913,70.10045613,134.4564972,70.10045613
47.90932846,4.016671181,126.1014106,133.6049042,78.19208211
12.95296001,3.279254913,31.17482176,125.3523026,18.22186174
0,2.305548906,0,94.77848816,0
0,1.726174951,0,51.57822037,0
0,1.396111012,0,320.4632874,0
0,1.413828969,0,354.765686,0
0,0.808616281,0,33.77170944,0
0,0.29050979,0,118.9788971,0
0,0.638341486,0,147.8424988,0
0,0.984448314,0,152.720993,0
0,0.657420874,0,185.0466003,0
0,0.865311384,0,182.5706024,0
0,0.809088707,0,169.2873993,0
0,1.034098029,0,163.4824066,0
0,0.641550899,0,285.8124084,0
0,0.314508796,0,281.0539856,0
0,0.873369873,0,201.6215057,0
0,0.974539876,0,171.9019928,0
0,1.88746202,0,217.5924072,0
0,1.255934954,0,177.1208954,0
0,0.957294524,0,143.9730988,0
0,0.485388905,0,31.72039986,0
0,0.601248026,0,175.8845062,0
0,0.963453293,0,150.7736969,0
0,0.806071997,0,135.6419983,0
0,0.74094522,0,240.0531006,0
0,1.083771944,0,159.2798004,0
0,1.890300035,0,155.6240997,0
0,2.490178108,0,154.5337982,0
0,2.476114035,0,160.6259003,0
0,2.532900095,0,150.0433044,0
0,1.890108943,0,161.0682983,0
0,1.419512987,0,152.5379944,0
0,2.389832973,0,162.8356018,0
0,3.577557087,61.16760188,0,61.16760188
0,2.365161896,0,183.9550018,0
0,2.718158007,0,163.5693054,0
0,2.991008997,0,164.8551025,0
0,2.708965063,0,151.5995026,0
0,2.902618885,0,149.5975952,0
0,2.552275896,0,155.1351013,0
0,1.633525968,0,180.2098999,0
0,2.866808891,0,197.8553009,0
0,3.762989044,86.98783194,200.7142029,86.98783194
0,3.556952,58.63810638,179.8724976,58.63810638
0,3.254215002,29.30490145,167.5404968,29.30490145
0,3.488528967,50.72577106,162.9709015,50.72577106
0,3.740334034,83.53824763,170.1101074,83.53824763
0,3.56308198,59.38352863,179.2691956,59.38352863
0,3.497584105,51.72988663,184.5984039,51.72988663
0,3.836231947,98.70213183,190.2328949,98.70213183
0,4.424263,206.1385051,204.7044983,206.1385051
0,4.620684147,247.9907755,208.401001,247.9907755
0,4.918453217,316.2160711,210.591095,316.2160711
35.41701889,4.851792812,300.407353,206.6618042,264.9903341
140.9503021,4.500104904,222.021905,205.4633942,81.07160287
94.85032654,4.208559036,162.7276378,204.4723053,67.8773113
63.05392838,3.656229973,71.45038131,201.0424957,8.396452936
56.7136116,3.522366047,54.54501646,203.9230042,-2.168595145
28.12931061,3.467375994,48.43125736,201.9060974,20.30194675
-0.456532687,2.949517965,0,204.9010925,0.456532687
0,3.386360884,40.30552688,206.5899963,40.30552688
0,3.338223934,35.97480027,198.7406006,35.97480027
0,3.96685791,121.7245906,191.4416962,121.7245906
0,4.383850098,197.8110634,194.6184998,197.8110634
0,3.818460941,95.78101512,191.8796997,95.78101512
0,4.460434914,213.6717407,199.0765076,213.6717407
0,4.318597794,184.5583621,201.6802979,184.5583621
0,4.51971817,226.1850754,195.0646973,226.1850754
0,4.845714092,298.9816628,193.9501953,298.9816628
0,4.704411983,266.5659076,0,266.5659076
110.1772995,4.892066002,309.9197933,173.6015015,199.7424938
268.4454041,5.036252022,344.9557133,170.7774963,76.51030924
345.5763855,5.277178764,407.1263277,174.2639008,61.54994218
440.3240967,5.591422081,495.6876422,179.6499023,55.36354555
582.0706787,6.026912212,633.10608,181.6007996,51.03540128
685.7241821,6.399488926,767.232326,183.0281067,81.50814391
687.3024292,6.350472927,748.732391,187.5308075,61.42996179
655.8494263,6.255465984,713.6157393,187.9414978,57.76631306
579.4661865,6.073575974,649.0899498,189.644104,69.62376326
535.5651855,6.024237156,632.1968386,190.6399994,96.63165303
633.1019287,6.309328079,733.4046526,189.9288025,100.3027239
818.1245117,6.941885948,990.0410363,188.1958008,171.9165246
1011.14502,7.42167902,1217.717709,187.0711975,206.572689
1323.166992,8.038404465,1552.0655,187.6884003,228.8985076
1519.583984,8.351256371,1737.100842,190.7700043,217.5168579
1859.737061,9.141762733,2235.751488,193.214798,376.0144278
2232.939941,9.692931175,2585.908674,194.1360016,352.9687321
2404.821045,10.01758957,2802.990296,193.3276062,398.1692506
2601.983887,10.40732002,3020.43775,192.6865997,418.4538631
2888.194092,10.87117004,3225.034139,192.256897,336.8400477
3100.968994,11.15795994,3325.40757,194.0751953,224.4385761
3401.719971,11.89391994,3504.482409,197.6696014,102.7624378
3545.325928,12.38113022,3569.157274,196.4075928,23.83134602
3581.248047,12.31688023,3562.847721,196.4564056,-18.40032631
3602.824951,12.87397957,3596.629473,196.5699005,-6.195478507
3603.495117,12.75267029,3593.21303,196.2120056,-10.28208696
3601.655029,12.57956982,3584.598327,197.7637024,-17.05670262
3474.897949,11.90297985,3506.050825,196.9638062,31.15287598
3453.720947,11.87644958,3501.417192,196.8356934,47.69624445
3373.285889,11.65425968,3457.638101,198.322403,84.35221233
3349.333008,11.58714008,3442.614579,198.6728058,93.28157156
